"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3240000","CDFH3301062015000012","2015-10-22","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 암사동 501-24 예지빌딩 지하1층","서울특별시 강동구 올림픽로 780, 예지빌딩 지하1층 (암사동)","05264","GOGO GYM","2023-03-31 09:50:42","U","2022-12-04 00:02:00.0","","211241.824259656","449823.926526829","","","","","","","","",""
"3060000","CDFH3301062022000009","20220602","","01","영업/정상","13","영업중","","","","","","","","서울특별시 중랑구 상봉동 103-18","서울특별시 중랑구 봉우재로33길 65, 4층 (상봉동)","02154","코어핏 PT&필라테스","2022-06-02 13:17:46","I","2021-12-06 00:04:00.0","","207777.346961819","454772.991087916","","","","","","","","",""
"3230000","CDFH3301062023000012","2023-03-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 송파구 석촌동 277-2 엄마손백화점","서울특별시 송파구 가락로 103, 엄마손백화점 4층 (석촌동)","05688","엑셀휘트니스","2023-04-04 18:44:52","U","2022-12-04 00:06:00.0","","209440.726523187","444369.495694674","","","","","","","","",""
"3220000","CDFH3301062023000032","2023-07-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 삼성동 1-3","서울특별시 강남구 선릉로130길 5, 2층 (삼성동)","06088","리버스라이프 짐","2023-07-07 15:25:25","I","2022-12-07 00:09:00.0","","203648.072536572","446062.358088334","","","","","","","","",""
"3220000","CDFH3301062023000031","2023-07-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 신사동 660-6","서울특별시 강남구 압구정로 330, B1호 (신사동)","06018","피피랜드(PP Land)","2023-07-07 10:37:11","I","2022-12-07 00:09:00.0","","203257.555575215","447334.651098516","","","","","","","","",""
"3150000","CDFH3301062023000009","2023-07-11","","01","영업/정상","13","영업중","","","","","02-3663-4355","","","서울특별시 강서구 마곡동 784-13 아르디에","서울특별시 강서구 강서로 423, 아르디에 113호,114호 (마곡동)","07792","에이스핏(Ace Fit)","2023-07-11 10:05:22","I","2022-12-06 23:03:00.0","","185739.051219741","451258.61973203","","","","","","","","",""
"3150000","CDFH3301062023000010","2023-07-11","","01","영업/정상","13","영업중","","","","","02-3665-7778","","","서울특별시 강서구 등촌동 628-6","서울특별시 강서구 화곡로68길 3, 7층 (등촌동)","07548","바디프로짐 가양점","2023-07-11 10:07:08","I","2022-12-06 23:03:00.0","","187096.002994697","450820.499671685","","","","","","","","",""
"3140000","CDFH3301062023000007","2023-03-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 양천구 목동 907-14 벽산미라지타워","서울특별시 양천구 목동동로 385, 지하1층 (목동, 벽산미라지타워)","07983","주식회사 브이업짐 목동점","2023-11-21 10:33:44","U","2022-10-31 22:03:00.0","","189280.689807363","448186.345367659","","","","","","","","",""
"3210000","CDFH3301062023000005","2023-03-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 반포동 19-4 강남고속버스터미널","서울특별시 서초구 신반포로 194, 강남고속버스터미널 본관 1,2층 (반포동)","06545","헬스보이짐 강남고속버스터미널점","2023-03-23 10:00:59","I","2022-12-02 22:05:00.0","","200554.74395758","444811.364826199","","","","","","","","",""
"3100000","CDFH3301062021000003","2021-02-09","","01","영업/정상","13","영업중","","","","","02-6439-7891","","","서울특별시 노원구 공릉동 386-1 대경상운","서울특별시 노원구 동일로 1078, 대경상운 지하1층 (공릉동)","01840","S&C 트레이닝 센터","2023-03-23 17:24:35","U","2022-12-02 22:05:00.0","","206374.955470938","458217.442318273","","","","","","","","",""
"3200000","CDFH3301062020000022","2020-12-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 신림동 1738-1 파로스프라자B동","서울특별시 관악구 난곡로 98, 1층 106호 (신림동, 파로스프라자B동)","08860","바디트레이닝(미)","2023-03-23 10:56:07","U","2022-12-02 22:05:00.0","","192806.53263491","440205.2603058","","","","","","","","",""
"3220000","CDFH3301062020000038","2020-10-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 838-7","서울특별시 강남구 강남대로62길 18, 2층 202호 (역삼동)","06253","온더피티 스튜디오","2023-03-23 16:02:20","U","2022-12-02 22:05:00.0","","202853.511401388","443139.986573483","","","","","","","","",""
"3210000","CDFH3301062014000013","2014-09-16","","01","영업/정상","13","영업중","","","","","511-4914","","137-905","서울특별시 서초구 잠원동 37-7 성한빌딩 지하2층","서울특별시 서초구 강남대로 557 (잠원동, 성한빌딩 지하2층)","06531","휘트니스피플 우먼 논현점","2023-03-31 14:19:44","U","2022-12-04 00:02:00.0","","201751.135625743","445484.585761133","","","","","","","","",""
"3030000","CDFH3301062022000013","2022-11-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 성동구 행당동 317-189","서울특별시 성동구 행당로17길 1-57, B1층 (행당동)","04714","리메이크 짐","2023-07-10 10:48:12","U","2022-12-06 23:03:00.0","","202852.41894167","450725.975767259","","","","","","","","",""
"3130000","CDFH3301062023000013","2023-03-23","","03","폐업","03","폐업","2023-11-01","","","","","","","서울특별시 마포구 서교동 395-28","서울특별시 마포구 독막로3길 29, 2층 (서교동)","04044","허니짐합정2호점","2023-11-01 10:40:27","U","2022-11-01 00:03:00.0","","192603.228307886","449717.181695112","","","","","","","","",""
"3240000","CDFH3301062023000010","2023-03-23","","01","영업/정상","13","영업중","","","","","02-471-5558","","","서울특별시 강동구 길동 414-10 강동한신휴플러스주상복합 (2층, 204~227호)","서울특별시 강동구 진황도로 99, 2층 204~227호 (길동, 강동한신휴플러스주상복합)","05353","에스에스골프 앤 휘트니스","2023-07-26 09:14:57","U","2022-12-06 22:08:00.0","","212081.019857419","448209.124823551","","","","","","","","",""
"3190000","CDFH3301062022000006","2022-03-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 474-8 성심빌딩","서울특별시 동작구 상도로62길 61, 성심빌딩 지하1층 (상도동)","07040","트루머슬짐","2023-11-03 14:11:44","U","2022-11-01 00:05:00.0","","195729.423374161","443844.491003155","","","","","","","","",""
"3040000","CDFH3301062023000014","2023-11-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 광진구 중곡동 165-2","서울특별시 광진구 능동로 389, 201호 (중곡동)","04909","라인피티","2023-11-10 15:54:51","I","2022-10-31 23:02:00.0","","207263.284583173","451317.549085884","","","","","","","","",""
"3230000","CDFH3301062023000038","2023-11-10","","01","영업/정상","13","영업중","","","","","02-407-0456","","","서울특별시 송파구 잠실동 335-5","서울특별시 송파구 백제고분로 176, 지하1층 (잠실동)","05577","위스테이 휘트니스 삼전점","2023-11-10 08:56:08","I","2022-10-31 23:02:00.0","","207544.476756196","444716.492964945","","","","","","","","",""
"3210000","CDFH3301062023000007","2023-04-04","","01","영업/정상","13","영업중","","","","","02-3487-3201","","","서울특별시 서초구 서초동 1325-23 서초스포츠센터","서울특별시 서초구 서운로 123, 서초스포츠센터 (서초동)","06623","서초스포츠센터","2023-11-10 16:11:13","U","2022-10-31 23:02:00.0","","202104.695519786","443592.713609164","","","","","","","","",""
"3210000","CDFH3301062023000023","2023-11-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 잠원동 73","서울특별시 서초구 신반포로23길 41, 410호 (잠원동, 신반포2지구아파트)","06509","자스민 운동센터","2023-11-24 10:19:16","U","2022-10-31 22:06:00.0","","200126.805375737","445334.308692995","","","","","","","","",""
"3130000","CDFH3301062022000005","20220405","","01","영업/정상","13","영업중","","","","","02-2039-8976","","","서울특별시 마포구 염리동 161-5","서울특별시 마포구 독막로 291-5, 3층 (염리동)","04151","핏인라이프","2022-04-05 16:14:04","I","2021-12-04 00:07:00.0","","195136.236973618","449205.036746034","","","","","","","","",""
"3240000","CDFH3301062021000005","2021-03-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강동구 고덕동 499 고덕아이파크","서울특별시 강동구 동남로79길 26, 4층 405호 (고덕동, 고덕아이파크)","05232","식스에이엠(6AM)","2023-04-03 16:55:25","U","2022-12-04 00:05:00.0","","213646.900696177","450750.547533484","","","","","","","","",""
"3200000","CDFH3301062023000004","2023-04-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 관악구 봉천동 1687-5 케에타워","서울특별시 관악구 남부순환로 1931, 케에타워 지하2층 (봉천동)","08801","DYGYM","2023-04-04 13:52:03","I","2022-12-04 00:06:00.0","","196736.660215074","441673.192250281","","","","","","","","",""
"3190000","CDFH3301062023000002","2023-04-04","","01","영업/정상","13","영업중","","","","","02-2135-4770","","","서울특별시 동작구 신대방동 349-24 3층","서울특별시 동작구 여의대방로22길 132, 3층 (신대방동)","07060","주식회사 스포니스 신대방점","2023-04-04 21:12:08","I","2022-12-04 00:06:00.0","","193488.956552521","443994.170823919","","","","","","","","",""
"3100000","CDFH3301062023000004","2023-04-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 공릉동 653-18","서울특별시 노원구 공릉로20길 28, 지하1층 (공릉동)","01803","스포츠 토탈 케어","2023-04-04 08:44:34","I","2022-12-04 00:06:00.0","","206975.321917952","457476.966122858","","","","","","","","",""
"3210000","CDFH3301062018000024","2018-11-12","","03","폐업","03","폐업","2023-04-04","","","","","","","서울특별시 서초구 방배동 763-32 가우디빌딩","서울특별시 서초구 방배중앙로29길 21, 가우디빌딩 4층 (방배동)","06554","짐 레빗(Gym Revit)","2023-04-04 14:42:09","U","2022-12-04 00:06:00.0","","198544.950903405","443799.513327816","","","","","","","","",""
"3220000","CDFH3301062023000056","2023-11-03","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 707-38 테헤란로오피스빌딩","서울특별시 강남구 테헤란로52길 6, 테헤란로오피스빌딩 지하1층 (역삼동)","06211","하이랙스 선릉점","2023-11-03 09:24:27","I","2022-11-01 00:05:00.0","","204103.04193011","444558.775468448","","","","","","","","",""
"3220000","CDFH3301062023000015","2023-04-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 강남구 역삼동 799-18","서울특별시 강남구 논현로63길 25, 3층 (역삼동)","06256","BMLSTUDIO 비엠엘 스튜디오","2023-04-05 16:51:33","I","2022-12-04 00:07:00.0","","203372.840590865","443340.286878555","","","","","","","","",""
"3100000","CDFH3301062021000011","2021-12-30","","01","영업/정상","13","영업중","","","","","","","","서울특별시 노원구 상계동 749-7","서울특별시 노원구 동일로 1352, 6층 (상계동)","01756","Drop The Fit PT Studio(드랍더핏 피티 스튜디오)","2023-04-05 13:54:41","U","2022-12-04 00:07:00.0","","205431.20703051","460783.324488876","","","","","","","","",""
"3210000","CDFH3301062021000026","2021-10-25","","03","폐업","03","폐업","2023-04-03","","","","","","","서울특별시 서초구 잠원동 20-5 인성빌딩","서울특별시 서초구 강남대로 603, 인성빌딩 (잠원동)","06526","포커스 핏","2023-04-05 09:39:29","U","2022-12-04 00:07:00.0","","201631.754128865","445925.192925207","","","","","","","","",""
"3140000","CDFH3301062019000012","2019-11-24","","03","폐업","03","폐업","2023-04-05","","","","02-2603-2280","","","서울특별시 양천구 신정동 1268 복합메디컬타운","서울특별시 양천구 중앙로 181, 복합메디컬타운 지층 B202호 (신정동)","08106","갤러리 휘트니스","2023-04-05 20:45:38","U","2022-12-04 00:07:00.0","","187181.28483799","445624.366466149","","","","","","","","",""
"3240000","CDFH3301062023000008","2023-03-15","","01","영업/정상","13","영업중","","","","","0507-1387-2145","","","서울특별시 강동구 성내동 507 복지하이츠빌라 지하1층","서울특별시 강동구 풍성로37가길 66, 복지하이츠빌라 지하 1층 (성내동)","05388","테라피티 강동성내점","2023-04-06 11:18:34","U","2022-12-04 00:08:00.0","","211402.669554876","447803.829004702","","","","","","","","",""
"3090000","CDFH3301062006000002","2006-06-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 도봉구 방학동 660-50 덕산빌딩","서울특별시 도봉구 도당로 105, 덕산빌딩 3층 (방학동)","01354","비타민플러스휘트니스","2023-04-06 10:27:19","U","2022-12-04 00:08:00.0","","203298.921675219","462685.000111723","","","","","","","","",""
"3120000","CDFH3301062023000007","2023-07-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서대문구 북가좌동 279-11","서울특별시 서대문구 응암로 112, 3층 (북가좌동)","03667","뉴짐스 증산역점","2023-07-12 17:01:00","I","2022-12-06 23:04:00.0","","192301.135452392","453354.065487403","","","","","","","","",""
